,date_mutation,nature_mutation,valeur_fonciere,numero_voie,suffixe_numero,type_voie,code_voie,voie,code_postal,commune,section,numero_plan,numero_volume,nombre_lots,code_type_local,type_local,identifiant_local,surface_relle_bati,nombre_pieces_principales,nature_culture,nature_culture_speciale,surface_terrain
6060,2014-08-27,Vente,420000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,0,2.0,Appartement,,59.0,3.0,S,,970.0
6061,2014-08-27,Vente,420000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,0,3.0,Dépendance,,0.0,0.0,S,,970.0
6062,2014-08-27,Vente,420000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,0,2.0,Appartement,,59.0,3.0,S,,970.0
6063,2014-12-26,Vente,433500.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6064,2014-12-26,Vente,433500.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,90.0,4.0,,,
6065,2014-12-26,Vente,433500.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6066,2015-01-30,Vente en l'état futur d'achèvement,398000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6067,2015-01-30,Vente en l'état futur d'achèvement,398000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,87.0,4.0,,,
6068,2015-01-30,Vente en l'état futur d'achèvement,398000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6069,2015-01-20,Vente en l'état futur d'achèvement,201500.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6070,2015-01-20,Vente en l'état futur d'achèvement,201500.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6071,2015-01-20,Vente en l'état futur d'achèvement,201500.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,46.0,2.0,,,
6072,2015-01-29,Vente en l'état futur d'achèvement,205000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6073,2015-01-29,Vente en l'état futur d'achèvement,205000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6074,2015-01-29,Vente en l'état futur d'achèvement,205000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,50.0,2.0,,,
6075,2015-01-29,Vente en l'état futur d'achèvement,205000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6076,2015-02-26,Vente en l'état futur d'achèvement,445000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6077,2015-02-26,Vente en l'état futur d'achèvement,445000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6078,2015-02-26,Vente en l'état futur d'achèvement,445000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,113.0,4.0,,,
6079,2015-04-14,Vente en l'état futur d'achèvement,300000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6080,2015-04-14,Vente en l'état futur d'achèvement,300000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6081,2015-04-14,Vente en l'état futur d'achèvement,300000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,73.0,3.0,,,
6082,2015-08-03,Vente en l'état futur d'achèvement,22000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6083,2015-08-13,Vente en l'état futur d'achèvement,273000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,73.0,3.0,,,
6084,2015-08-13,Vente en l'état futur d'achèvement,22000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6085,2015-11-09,Vente en l'état futur d'achèvement,170000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,42.0,2.0,,,
6086,2015-11-09,Vente en l'état futur d'achèvement,5000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6087,2016-02-17,Vente en l'état futur d'achèvement,358500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6088,2016-02-17,Vente en l'état futur d'achèvement,358500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6089,2016-02-17,Vente en l'état futur d'achèvement,358500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,93.0,4.0,,,
6090,2016-03-17,Vente en l'état futur d'achèvement,3500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6091,2016-05-11,Vente en l'état futur d'achèvement,355000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6092,2016-05-11,Vente en l'état futur d'achèvement,355000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6093,2016-05-11,Vente en l'état futur d'achèvement,355000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,95.0,4.0,,,
6094,2016-06-14,Vente,353500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6095,2016-06-14,Vente,353500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,94.0,4.0,,,
6096,2016-06-14,Vente,353500.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6097,2016-06-20,Vente,410000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6098,2016-06-20,Vente,410000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,113.0,4.0,,,
6099,2016-06-20,Vente,410000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6100,2016-08-22,Vente,390000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,113.0,4.0,,,
6101,2016-08-22,Vente,390000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6102,2016-08-22,Vente,390000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6103,2016-10-05,Vente,22000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6104,2016-12-06,Vente,420000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6105,2016-12-06,Vente,420000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6106,2016-12-06,Vente,420000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,3.0,Dépendance,,0.0,0.0,,,
6107,2016-12-06,Vente,420000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,80.0,3.0,,,
6108,2016-12-06,Vente,420000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,51.0,2.0,,,
6109,2016-12-06,Vente,420000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0750,,1,2.0,Appartement,,79.0,3.0,,,
6110,2014-08-27,Vente,420000.0,5.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0751,,0,,,,,,S,,21.0
6111,2014-10-30,Vente,260000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0752,,0,1.0,Maison,,90.0,3.0,S,,270.0
6112,2014-10-30,Vente,260000.0,7.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0753,,0,,,,,,S,,8.0
6113,2015-11-13,Vente,200000.0,36.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0754,,0,1.0,Maison,,88.0,4.0,S,,781.0
6114,2015-11-17,Vente,90000.0,36.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0755,,0,,,,,,S,,531.0
6115,2018-05-22,Vente,90000.0,34.0,B,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0755,,0,,,,,,AB,,531.0
6116,2015-03-18,Echange,15000.0,,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,0,,,,,,S,,28.0
6117,2016-03-14,Vente en l'état futur d'achèvement,188500.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6118,2016-03-14,Vente en l'état futur d'achèvement,188500.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6119,2016-03-24,Vente en l'état futur d'achèvement,268300.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6120,2016-03-24,Vente en l'état futur d'achèvement,268300.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6121,2016-03-25,Vente en l'état futur d'achèvement,80400.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6122,2016-03-25,Vente en l'état futur d'achèvement,80400.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6123,2016-03-25,Vente en l'état futur d'achèvement,392000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6124,2016-03-25,Vente en l'état futur d'achèvement,392000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6125,2016-04-08,Vente en l'état futur d'achèvement,321750.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6126,2016-04-08,Vente en l'état futur d'achèvement,321750.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,72.0,3.0,,,
6127,2016-05-23,Vente en l'état futur d'achèvement,188000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6128,2016-05-23,Vente en l'état futur d'achèvement,188000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,43.0,2.0,,,
6129,2016-07-19,Vente en l'état futur d'achèvement,262300.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,68.0,3.0,,,
6130,2016-07-19,Vente en l'état futur d'achèvement,262300.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6131,2016-10-14,Vente en l'état futur d'achèvement,464000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6132,2016-10-14,Vente en l'état futur d'achèvement,464000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6133,2016-10-14,Vente en l'état futur d'achèvement,464000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6134,2016-10-14,Vente en l'état futur d'achèvement,464000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6135,2016-10-14,Vente en l'état futur d'achèvement,464000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,115.0,4.0,,,
6136,2017-01-20,Vente en l'état futur d'achèvement,442000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6137,2017-01-20,Vente en l'état futur d'achèvement,442000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,105.0,4.0,,,
6138,2017-02-21,Vente en l'état futur d'achèvement,10000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6139,2017-02-24,Vente en l'état futur d'achèvement,192000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6140,2017-02-24,Vente en l'état futur d'achèvement,192000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,43.0,2.0,,,
6141,2017-03-23,Vente en l'état futur d'achèvement,421000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6142,2017-03-23,Vente en l'état futur d'achèvement,421000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,102.0,4.0,,,
6143,2017-06-29,Vente en l'état futur d'achèvement,470000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,103.0,3.0,,,
6144,2017-06-29,Vente en l'état futur d'achèvement,470000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6145,2017-06-29,Vente en l'état futur d'achèvement,470000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6146,2017-07-26,Vente en l'état futur d'achèvement,10000.0,2.0,A,IMP,1295,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,,,,,,,,
6147,2018-02-27,Vente,440000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,2.0,Appartement,,102.0,4.0,,,
6148,2018-02-27,Vente,440000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0763,,1,3.0,Dépendance,,0.0,0.0,,,
6149,2015-03-18,Echange,15000.0,4.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0764,,0,3.0,Dépendance,,0.0,0.0,S,,28.0
6150,2015-09-24,Vente,160000.0,4.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0768,,0,2.0,Appartement,,55.0,3.0,S,,294.0
6151,2015-09-24,Vente,160000.0,4.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0768,,0,2.0,Appartement,,99.0,5.0,S,,294.0
6152,2015-09-24,Vente,160000.0,4.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0768,,0,3.0,Dépendance,,0.0,0.0,S,,294.0
6153,2015-07-23,Vente,218000.0,4.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0769,,0,,,,,,S,,293.0
6154,2015-11-19,Vente,190000.0,31.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0774,,0,1.0,Maison,,70.0,3.0,S,,157.0
6155,2015-10-30,Vente,185000.0,31.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0775,,0,,,,,,S,,150.0
6156,2016-01-20,Vente,160000.0,31.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0776,,0,3.0,Dépendance,,0.0,0.0,S,,271.0
6157,2016-03-25,Vente,336000.0,46.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0777,,0,2.0,Appartement,,50.0,2.0,S,,155.0
6158,2016-03-25,Vente,336000.0,46.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0777,,0,2.0,Appartement,,50.0,2.0,S,,155.0
6159,2016-03-25,Vente,336000.0,46.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0777,,0,1.0,Maison,,125.0,5.0,S,,155.0
6160,2017-11-24,Vente,235000.0,46.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0778,,0,1.0,Maison,,125.0,5.0,S,,206.0
6161,2016-11-04,Vente,57500.0,,,RUE,0259,DU BAOU,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0780,,2,2.0,Appartement,,27.0,1.0,,,
6162,2016-12-27,Vente,55000.0,,,RUE,0259,DU BAOU,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0780,,2,2.0,Appartement,,27.0,1.0,,,
6163,2017-08-01,Vente,430000.0,4.0,,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0781,,0,1.0,Maison,,152.0,5.0,S,,812.0
6164,2017-12-07,Vente,725000.0,4.0,Q,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0782,,0,1.0,Maison,,157.0,5.0,S,,622.0
6165,2016-10-24,Vente en l'état futur d'achèvement,157000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6166,2016-10-24,Vente en l'état futur d'achèvement,157000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,46.0,2.0,,,
6167,2016-11-29,Vente en l'état futur d'achèvement,169000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6168,2016-11-29,Vente en l'état futur d'achèvement,169000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,42.0,2.0,,,
6169,2016-12-21,Vente en l'état futur d'achèvement,241000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6170,2016-12-21,Vente en l'état futur d'achèvement,241000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6171,2016-12-21,Vente en l'état futur d'achèvement,241000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,62.0,3.0,,,
6172,2016-12-15,Vente en l'état futur d'achèvement,166000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6173,2016-12-15,Vente en l'état futur d'achèvement,166000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,42.0,2.0,,,
6174,2016-12-16,Vente en l'état futur d'achèvement,232500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,60.0,3.0,,,
6175,2016-12-16,Vente en l'état futur d'achèvement,232500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6176,2016-12-16,Vente en l'état futur d'achèvement,232500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6177,2017-01-26,Vente en l'état futur d'achèvement,160500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6178,2017-01-26,Vente en l'état futur d'achèvement,160500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,,,,,,,,
6179,2017-01-30,Vente en l'état futur d'achèvement,124500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6180,2017-01-30,Vente en l'état futur d'achèvement,124500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,28.0,1.0,,,
6181,2017-02-24,Vente en l'état futur d'achèvement,170000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,42.0,2.0,,,
6182,2017-02-24,Vente en l'état futur d'achèvement,170000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6183,2017-02-28,Vente en l'état futur d'achèvement,172000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6184,2017-02-28,Vente en l'état futur d'achèvement,172000.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,42.0,2.0,,,
6185,2017-03-21,Vente en l'état futur d'achèvement,235500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6186,2017-03-21,Vente en l'état futur d'achèvement,235500.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,60.0,3.0,,,
6187,2017-10-06,Vente en l'état futur d'achèvement,514842.72,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6188,2017-10-06,Vente en l'état futur d'achèvement,514842.72,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6189,2017-10-06,Vente en l'état futur d'achèvement,514842.72,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,96.0,4.0,,,
6190,2018-07-11,Vente,287498.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6191,2018-07-11,Vente,287498.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,2.0,Appartement,,62.0,3.0,,,
6192,2018-07-11,Vente,287498.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
6193,2018-11-27,Vente,368200.0,1.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0783,,1,3.0,Dépendance,,0.0,0.0,,,
