,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Section,No plan,No Volume,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
151,2019-04-12,Vente,"295000,00",1.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,234,,1,3.0,Dépendance,,0.0,0.0,,,
152,2019-04-12,Vente en l'état futur d'achèvement,"208000,00",16.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
153,2019-04-12,Vente,"265000,00",7.0,,ALL,2635,DES PRES FLEURIS,33260.0,LA TESTE-DE-BUCH,GK,402,,0,1.0,Maison,,93.0,4.0,,,
154,2019-04-12,Vente,"558000,00",4.0,,BD,2111,DES MIQUELOTS,33260.0,LA TESTE-DE-BUCH,GT,121,,0,1.0,Maison,,108.0,4.0,S,,798.0
155,2019-04-12,Vente,"295000,00",2.0,,RUE,1165,FRANCOIS LEGALLAIS,33260.0,LA TESTE-DE-BUCH,FP,234,,1,3.0,Dépendance,,0.0,0.0,,,
156,2019-04-12,Vente en l'état futur d'achèvement,"208000,00",16.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
157,2019-04-12,Vente,"36000,00",9156.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GK,156,,0,,,,,,S,,238.0
158,2019-05-02,Vente,"335000,00",7.0,,RUE,1842,LOUIS BLERIOT,33260.0,LA TESTE-DE-BUCH,FS,400,,0,1.0,Maison,,78.0,4.0,S,,392.0
159,2019-05-02,Vente,"335000,00",16.0,,RUE,0460,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,469,,1,2.0,Appartement,,70.0,3.0,,,
160,2019-05-02,Vente,"335000,00",16.0,B,RUE,0460,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,470,,0,1.0,Maison,,80.0,3.0,S,,97.0
161,2019-05-02,Vente,"1600,00",,,,B238,JEANTET,33260.0,LA TESTE-DE-BUCH,CS,1172,,0,,,,,,AB,ALLEE,17.0
162,2019-05-03,Vente,"552000,00",9.0,,ALL,1833,DE LA LISIERE DU GOLF,33260.0,LA TESTE-DE-BUCH,FP,33,,0,1.0,Maison,,144.0,6.0,S,,1164.0
163,2019-05-03,Vente,"1114300,00",34.0,,ALL,1185,FRUCTIDOR PYLA,33115.0,LA TESTE-DE-BUCH,FA,137,,0,1.0,Maison,,166.0,4.0,S,,936.0
164,2019-05-03,Vente,"141000,00",1.0,,RUE,1270,DU GEN CHANZY,33260.0,LA TESTE-DE-BUCH,FR,640,,1,2.0,Appartement,,49.0,3.0,,,
165,2019-05-03,Vente,"141000,00",1.0,,RUE,1270,DU GEN CHANZY,33260.0,LA TESTE-DE-BUCH,FR,640,,1,3.0,Dépendance,,0.0,0.0,,,
166,2019-05-04,Vente,"420000,00",6.0,,CHE,2418,DES PIGUES,33260.0,LA TESTE-DE-BUCH,FW,136,,0,1.0,Maison,,135.0,5.0,S,,822.0
167,2019-05-04,Vente,"2725600,00",1.0,,AV,0711,DES COLS VERTS LE PYLA,33115.0,LA TESTE-DE-BUCH,BV,423,,0,1.0,Maison,,201.0,6.0,AB,,961.0
168,2019-05-04,Vente,"2725600,00",1.0,,AV,0711,DES COLS VERTS LE PYLA,33115.0,LA TESTE-DE-BUCH,BV,421,,0,,,,,,AG,,383.0
169,2019-05-04,Vente,"125000,00",13.0,,RUE,1190,DES FUSILLES CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,118,,1,2.0,Appartement,,54.0,2.0,,,
170,2019-05-07,Vente,"700000,00",,,AV,3200,DES VIOLETTES PYLA,33115.0,LA TESTE-DE-BUCH,BP,68,,1,,,,,,S,,239.0
171,2019-05-07,Vente,"700000,00",24.0,,AV,3200,DES VIOLETTES PYLA,33115.0,LA TESTE-DE-BUCH,BP,68,,1,2.0,Appartement,,114.0,4.0,,,
172,2019-05-07,Vente,"143000,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,2.0,Appartement,,42.0,2.0,,,
173,2019-05-07,Vente,"143000,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,3.0,Dépendance,,0.0,0.0,,,
174,2019-05-07,Vente,"270000,00",8.0,,RUE,1165,FRANCOIS LEGALLAIS,33260.0,LA TESTE-DE-BUCH,FP,234,,1,4.0,Local industriel. commercial ou assimilé,,91.0,0.0,,,
175,2019-05-07,Vente,"275000,00",4.0,,RUE,2897,DES SORBIERS,33260.0,LA TESTE-DE-BUCH,GD,66,,0,1.0,Maison,,62.0,3.0,S,,510.0
176,2019-05-07,Vente,"335000,00",12.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,98,,0,2.0,Appartement,,136.0,5.0,S,,179.0
177,2019-05-07,Vente,"335000,00",12.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,98,,0,2.0,Appartement,,66.0,3.0,S,,179.0
178,2019-05-07,Vente,"335000,00",12.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,50,,0,1.0,Maison,,45.0,1.0,S,,36.0
179,2019-05-07,Vente,"335000,00",12.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,49,,0,,,,,,S,,116.0
180,2019-05-07,Vente,"700000,00",24.0,,AV,3200,DES VIOLETTES PYLA,33115.0,LA TESTE-DE-BUCH,BP,68,,1,2.0,Appartement,,32.0,3.0,,,
181,2019-05-07,Vente,"300000,00",34.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GB,799,,0,,,,,,AB,,649.0
182,2019-05-07,Vente,"440000,00",8.0,,AV,0340,DE BISCARROSSE PYLA,33115.0,LA TESTE-DE-BUCH,BZ,234,,2,2.0,Appartement,,90.0,4.0,,,
183,2019-05-07,Vente,"335000,00",12.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,98,,0,3.0,Dépendance,,0.0,0.0,S,,179.0
184,2019-05-07,Vente,"850000,00",7.0,,AV,0190,DES ARBOUSIERS PYLA,33115.0,LA TESTE-DE-BUCH,BR,162,,0,1.0,Maison,,106.0,4.0,S,,704.0
185,2019-05-08,Vente,"136250,00",17.0,,RUE,2655,PDT COTY,33260.0,LA TESTE-DE-BUCH,GL,201,,0,1.0,Maison,,78.0,5.0,S,,439.0
186,2019-05-08,Vente,"355180,00",7.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FR,918,,0,1.0,Maison,,78.0,3.0,S,,225.0
187,2019-05-09,Vente,"209000,00",2.0,,RUE,0460,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,451,,1,2.0,Appartement,,49.0,2.0,,,
188,2019-05-09,Vente,"284000,00",4.0,,RUE,1842,LOUIS BLERIOT,33260.0,LA TESTE-DE-BUCH,FS,396,,0,1.0,Maison,,76.0,4.0,S,,501.0
189,2019-05-09,Vente,"209000,00",2.0,,RUE,0460,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,451,,1,3.0,Dépendance,,0.0,0.0,,,
190,2019-05-10,Vente,"251081,00",9.0,,RUE,1335,GEORGES MADON,33260.0,LA TESTE-DE-BUCH,FS,371,,0,1.0,Maison,,76.0,4.0,S,,340.0
191,2019-05-11,Vente,"362000,00",6.0,,RUE,0219,DE L'ARROUSINEY,33260.0,LA TESTE-DE-BUCH,GH,115,,0,1.0,Maison,,99.0,5.0,S,,775.0
192,2019-05-11,Vente,"900000,00",20.0,B,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,743,,0,1.0,Maison,,176.0,5.0,S,,858.0
193,2019-05-12,Vente,"1,00",33.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FR,995,,0,,,,,,S,,2.0
194,2019-06-02,Vente,"220000,00",19.0,,AV,1515,HENRI DUNANT,33260.0,LA TESTE-DE-BUCH,GA,192,,0,1.0,Maison,,67.0,4.0,S,,541.0
195,2019-06-03,Echange,"10000,00",11.0,,RUE,0400,DES BORDES,33260.0,LA TESTE-DE-BUCH,FM,446,,0,,,,,,S,,46.0
196,2019-06-03,Vente,"225000,00",12.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,266,,0,1.0,Maison,,60.0,3.0,S,,289.0
197,2019-06-05,Vente,"4930000,00",9.0,,ALL,0560,DES CANARIS PYLA,33115.0,LA TESTE-DE-BUCH,BX,134,,0,1.0,Maison,,119.0,5.0,S,,189.0
198,2019-06-05,Vente,"4930000,00",,,ALL,0560,DES CANARIS PYLA,33115.0,LA TESTE-DE-BUCH,BX,135,,0,,,,,,AG,,2099.0
199,2019-06-05,Vente,"905000,00",52.0,,RUE,1200,FUSTEL DE COULANGES,33260.0,LA TESTE-DE-BUCH,FB,191,,0,1.0,Maison,,120.0,4.0,S,,801.0
200,2019-06-06,Vente,"835236,00",420.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,GZ,23,,0,4.0,Local industriel. commercial ou assimilé,,2467.0,0.0,S,,5361.0
201,2019-06-06,Vente,"315000,00",24.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,288,,0,,,,,,AB,,449.0
202,2019-06-06,Vente,"229400,00",184.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,361,,0,1.0,Maison,,34.0,3.0,S,,337.0
203,2019-06-08,Vente,"200000,00",108.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,221,,0,1.0,Maison,,100.0,5.0,S,,360.0
204,2019-06-09,Vente,"1550000,00",12.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,254,,0,1.0,Maison,,130.0,4.0,S,,600.0
205,2019-06-09,Vente,"1550000,00",12.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,254,,0,1.0,Maison,,130.0,4.0,AG,,651.0
206,2019-06-09,Vente,"790000,00",7.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,473,,0,,,,,,AB,,1155.0
207,2019-06-09,Vente,"872070,00",259.0,,ALL,0574,DU CANELOT,33260.0,LA TESTE-DE-BUCH,FN,620,,0,1.0,Maison,,169.0,5.0,S,,235.0
208,2019-06-09,Vente,"1345000,00",5.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,472,,0,1.0,Maison,,136.0,7.0,S,,584.0
209,2019-06-09,Vente,"1345000,00",,,,B347,LES PINS DE LA FAMILLE,33115.0,LA TESTE-DE-BUCH,BI,471,,0,,,,,,AB,,871.0
210,2019-06-09,Vente,"400000,00",57.0,,AV,0355,DE BISSERIE,33260.0,LA TESTE-DE-BUCH,GH,511,,0,,,,,,S,,491.0
211,2019-06-09,Vente,"400000,00",57.0,,AV,0355,DE BISSERIE,33260.0,LA TESTE-DE-BUCH,GH,510,,0,1.0,Maison,,126.0,4.0,S,,665.0
212,2019-06-09,Vente,"1345000,00",5.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,472,,0,1.0,Maison,,136.0,7.0,AG,,584.0
213,2019-06-11,Vente,"146000,00",5.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,526,,1,2.0,Appartement,,40.0,2.0,,,
214,2019-06-11,Vente,"146000,00",5.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,526,,1,3.0,Dépendance,,0.0,0.0,,,
215,2019-06-12,Vente,"197100,00",9.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,139,,1,3.0,Dépendance,,0.0,0.0,,,
216,2019-06-12,Vente en l'état futur d'achèvement,"210000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,862,,1,,,,,,,,
217,2019-06-12,Vente,"530000,00",7.0,,RUE,0082,DES ALISIERS,33260.0,LA TESTE-DE-BUCH,GD,80,,0,1.0,Maison,,86.0,4.0,S,,602.0
218,2019-06-12,Vente,"385000,00",22.0,,ALL,2299,DES OYATS,33260.0,LA TESTE-DE-BUCH,GV,187,,0,1.0,Maison,,143.0,7.0,S,,537.0
219,2019-06-12,Vente en l'état futur d'achèvement,"210000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,862,,1,,,,,,,,
220,2019-06-12,Vente,"367500,00",61.0,,CHE,1075,DES FACTEURS,33260.0,LA TESTE-DE-BUCH,GK,405,,0,,,,,,S,,470.0
221,2019-06-12,Vente,"367500,00",,,CHE,1075,DES FACTEURS,33260.0,LA TESTE-DE-BUCH,GK,272,,0,,,,,,S,,237.0
222,2019-06-12,Vente,"367500,00",64.0,,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GK,404,,0,1.0,Maison,,30.0,1.0,S,,507.0
223,2019-06-12,Vente,"197100,00",9.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,139,,1,2.0,Appartement,,49.0,2.0,,,
224,2019-07-01,Vente,"297431,00",72.0,,ALL,1167,FRANCOIS RABELAIS,33260.0,LA TESTE-DE-BUCH,GY,100,,0,1.0,Maison,,117.0,5.0,S,,204.0
225,2019-07-01,Vente,"1,00",9001.0,,CTRE,A007,COMMERCIAL CAP OCEAN,33260.0,LA TESTE-DE-BUCH,FP,183,,0,4.0,Local industriel. commercial ou assimilé,,295.0,0.0,S,,1431.0
226,2019-07-01,Vente,"1,00",9001.0,,CTRE,A007,COMMERCIAL CAP OCEAN,33260.0,LA TESTE-DE-BUCH,FP,183,,0,4.0,Local industriel. commercial ou assimilé,,900.0,0.0,S,,1431.0
227,2019-07-01,Vente,"1,00",,,,B449,LES PRES SALES,33260.0,LA TESTE-DE-BUCH,FP,111,,0,,,,,,AB,,1520.0
228,2019-07-01,Vente,"275719,00",46.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,194,,0,1.0,Maison,,60.0,4.0,S,,336.0
229,2019-07-02,Vente terrain à bâtir,"500000,00",,,,B054,BONNEVAL,33260.0,LA TESTE-DE-BUCH,HA,654,,0,,,,,,AB,,2327.0
230,2019-07-02,Vente terrain à bâtir,"500000,00",,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,GZ,154,,0,,,,,,AB,,328.0
231,2019-07-02,Adjudication,"21000,00",1270.0,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,GZ,146,,1,2.0,Appartement,,17.0,2.0,,,
232,2019-07-02,Vente en l'état futur d'achèvement,"215000,00",,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,152,,1,,,,,,,,
233,2019-07-02,Adjudication,"21000,00",1270.0,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,GZ,146,,1,3.0,Dépendance,,0.0,0.0,,,
234,2019-07-02,Vente en l'état futur d'achèvement,"215000,00",,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,152,,1,,,,,,,,
235,2019-07-02,Vente,"312000,00",5.0,,RUE,0708,DE LA CLEF DE CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,271,,0,1.0,Maison,,71.0,3.0,S,,826.0
236,2019-07-02,Vente,"155000,00",3.0,,RUE,1920,DU MAL JOFFRE,33260.0,LA TESTE-DE-BUCH,FR,916,,1,2.0,Appartement,,42.0,2.0,,,
237,2019-07-02,Vente,"155000,00",3.0,,RUE,1920,DU MAL JOFFRE,33260.0,LA TESTE-DE-BUCH,FR,916,,1,3.0,Dépendance,,0.0,0.0,,,
238,2019-07-03,Vente en l'état futur d'achèvement,"398000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,
239,2019-07-03,Vente en l'état futur d'achèvement,"398000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,
240,2019-07-03,Vente en l'état futur d'achèvement,"398000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,
241,2019-07-03,Vente,"175600,00",10.0,,RUE,0655,DES CHASSEURS,33260.0,LA TESTE-DE-BUCH,FY,42,,1,3.0,Dépendance,,0.0,0.0,,,
242,2019-07-03,Vente,"242000,00",94.0,,RUE,1240,GASTON DE FOIX,33260.0,LA TESTE-DE-BUCH,FW,404,,0,,,,,,S,,210.0
243,2019-07-03,Vente,"175600,00",10.0,,RUE,0655,DES CHASSEURS,33260.0,LA TESTE-DE-BUCH,FY,42,,1,2.0,Appartement,,56.0,3.0,,,
244,2019-07-03,Vente,"149500,00",15.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,471,,1,2.0,Appartement,,34.0,2.0,,,
245,2019-07-03,Vente,"359000,00",17.0,,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,GC,438,,0,1.0,Maison,,92.0,4.0,S,,258.0
246,2019-07-03,Vente,"149500,00",15.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,471,,1,3.0,Dépendance,,0.0,0.0,,,
247,2019-07-05,Vente terrain à bâtir,"180000,00",,,,B059,BORDES SUD,33260.0,LA TESTE-DE-BUCH,FM,442,,0,,,,,,AB,,490.0
248,2019-07-05,Vente en l'état futur d'achèvement,"126000,00",,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,HA,781,,1,,,,,,,,
249,2019-07-05,Vente en l'état futur d'achèvement,"126000,00",,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,HA,781,,1,,,,,,,,
250,2019-07-05,Vente,"297000,00",19.0,,ALL,0688,CHRISTOPHE COLOMB,33260.0,LA TESTE-DE-BUCH,GV,154,,1,1.0,Maison,,109.0,5.0,,,
251,2019-07-06,Vente,"2029510,00",14.0,,AV,0247,DES BAINES PYLA,33115.0,LA TESTE-DE-BUCH,BW,558,,0,1.0,Maison,,158.0,6.0,S,,1000.0
252,2019-07-06,Vente,"903081,00",10.0,,RUE,2318,DU PARADIS DES CANARDS,33260.0,LA TESTE-DE-BUCH,FM,17,,0,1.0,Maison,,149.0,5.0,S,,500.0
253,2019-07-06,Vente,"340000,00",12.0,,RUE,2695,DU QUATORZE JUILLET,33260.0,LA TESTE-DE-BUCH,FY,118,,1,2.0,Appartement,,85.0,4.0,,,
254,2019-07-06,Vente,"13500,00",60.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,398,,1,3.0,Dépendance,,0.0,0.0,,,
255,2019-07-06,Vente,"340000,00",12.0,,RUE,2695,DU QUATORZE JUILLET,33260.0,LA TESTE-DE-BUCH,FY,118,,1,3.0,Dépendance,,0.0,0.0,,,
256,2019-07-06,Vente,"13500,00",60.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,398,,1,3.0,Dépendance,,0.0,0.0,,,
257,2019-07-06,Vente en l'état futur d'achèvement,"365000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
258,2019-07-06,Vente en l'état futur d'achèvement,"365000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
259,2019-07-06,Vente,"903081,00",10.0,,RUE,2318,DU PARADIS DES CANARDS,33260.0,LA TESTE-DE-BUCH,FM,17,,0,1.0,Maison,,149.0,5.0,AG,,713.0
260,2019-07-08,Vente,"237000,00",20.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,198,,0,1.0,Maison,,65.0,3.0,S,,342.0
261,2019-07-08,Vente,"810000,00",5.0,,ALL,2035,MESSIDOR LE PYLA,33115.0,LA TESTE-DE-BUCH,FA,116,,0,1.0,Maison,,120.0,4.0,S,,947.0
262,2019-07-10,Echange,"135000,00",4.0,A,RUE,1910,DU MAL FOCH,33260.0,LA TESTE-DE-BUCH,FR,781,,0,1.0,Maison,,47.0,2.0,S,,250.0
263,2019-07-10,Echange,"135000,00",6.0,,IMP,0865,ANDRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FR,136,,0,1.0,Maison,,48.0,3.0,S,,150.0
264,2019-07-10,Vente,"664000,00",12.0,,AV,2840,ST THOMAS D AQUIN PYLA,33115.0,LA TESTE-DE-BUCH,BP,213,,0,1.0,Maison,,49.0,4.0,S,,312.0
265,2019-07-10,Vente,"198500,00",47.0,,BD,0832,DE CUREPIPE,33260.0,LA TESTE-DE-BUCH,FS,584,,0,,,,,,AB,,450.0
266,2019-07-10,Vente en l'état futur d'achèvement,"345000,00",4.0,,RUE,3140,DE LA VICTOIRE,33260.0,LA TESTE-DE-BUCH,GB,248,,1,,,,,,,,
267,2019-07-10,Vente,"831200,00",41.0,,BD,2415,PIERRE LOTI,33260.0,LA TESTE-DE-BUCH,FH,141,,1,3.0,Dépendance,,0.0,0.0,,,
268,2019-07-10,Vente,"831200,00",41.0,,BD,2415,PIERRE LOTI,33260.0,LA TESTE-DE-BUCH,FH,141,,1,2.0,Appartement,,95.0,4.0,,,
269,2019-07-11,Vente,"60000,00",,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,6,,1,2.0,Appartement,,73.0,4.0,,,
270,2019-07-11,Vente,"350000,00",28.0,,RUE,2757,ROBERT SURCOUF,33260.0,LA TESTE-DE-BUCH,FN,204,,0,1.0,Maison,,88.0,4.0,S,,760.0
271,2019-07-11,Vente,"538000,00",54.0,,RUE,0325,BERANGER,33260.0,LA TESTE-DE-BUCH,GK,95,,0,1.0,Maison,,180.0,6.0,S,,1000.0
272,2019-07-11,Vente en l'état futur d'achèvement,"214000,00",16.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
273,2019-07-11,Vente,"165500,00",10.0,,RUE,0481,BREMONTIER,33260.0,LA TESTE-DE-BUCH,FR,29,,1,3.0,Dépendance,,0.0,0.0,,,
274,2019-07-11,Vente en l'état futur d'achèvement,"214000,00",16.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,
275,2019-07-11,Vente,"165500,00",10.0,,RUE,0481,BREMONTIER,33260.0,LA TESTE-DE-BUCH,FR,29,,1,2.0,Appartement,,49.0,3.0,,,
276,2019-07-11,Vente,"60000,00",,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,6,,1,3.0,Dépendance,,0.0,0.0,,,
277,2019-07-11,Vente,"165500,00",10.0,,RUE,0481,BREMONTIER,33260.0,LA TESTE-DE-BUCH,FR,29,,1,3.0,Dépendance,,0.0,0.0,,,
278,2019-08-01,Vente,"365245,60",16.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FX,69,,0,1.0,Maison,,64.0,3.0,S,,218.0
279,2019-08-01,Vente,"410000,00",72.0,B,AV,0320,DE BELLEVUE PYLA,33115.0,LA TESTE-DE-BUCH,BO,367,,0,1.0,Maison,,138.0,6.0,,,
280,2019-08-01,Vente,"365245,60",14.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FX,577,,0,,,,,,S,,15.0
281,2019-08-01,Vente en l'état futur d'achèvement,"576000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,
282,2019-08-01,Vente en l'état futur d'achèvement,"576000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,
283,2019-08-01,Vente en l'état futur d'achèvement,"576000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,
284,2019-08-01,Vente,"346100,00",4.0,,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,781,,1,2.0,Appartement,,86.0,3.0,,,
285,2019-08-01,Vente,"346100,00",4.0,,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,781,,1,3.0,Dépendance,,0.0,0.0,,,
286,2019-08-01,Vente,"346100,00",4.0,,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,781,,1,3.0,Dépendance,,0.0,0.0,,,
287,2019-08-01,Vente,"90000,00",32.0,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,469,,1,2.0,Appartement,,57.0,3.0,,,
288,2019-08-02,Vente,"834530,00",9001.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,GP,3,,0,1.0,Maison,,220.0,6.0,P,,46672.0
289,2019-08-02,Vente,"834530,00",9001.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,GP,3,,0,1.0,Maison,,220.0,6.0,S,,2000.0
290,2019-08-02,Vente,"834530,00",9001.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,GP,3,,0,1.0,Maison,,220.0,6.0,AG,,5000.0
291,2019-08-02,Vente,"950000,00",6.0,,AV,2440,DES PINS PYLA,33115.0,LA TESTE-DE-BUCH,BR,159,,0,1.0,Maison,,102.0,5.0,S,,555.0
292,2019-08-03,Vente,"805780,00",13.0,,AV,1660,JEAN MERMOZ PYLA,33115.0,LA TESTE-DE-BUCH,BZ,15,,0,1.0,Maison,,121.0,4.0,S,,295.0
293,2019-08-03,Vente,"805780,00",14.0,,AV,1250,DES GEMMEURS PYLA,33115.0,LA TESTE-DE-BUCH,BZ,18,,0,,,,,,AG,,399.0
294,2019-08-03,Vente,"290000,00",4.0,,IMP,1519,HENRI ORNON,33260.0,LA TESTE-DE-BUCH,FR,993,,0,,,,,,S,,523.0
295,2019-08-03,Vente,"368000,00",15.0,B,RUE,0880,DU DOCTEUR SEMIAC,33260.0,LA TESTE-DE-BUCH,FR,229,,0,1.0,Maison,,82.0,3.0,S,,664.0
296,2019-08-03,Vente,"312334,97",10.0,B,RUE,1650,JEAN LAVIGNE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,1288,,0,1.0,Maison,,85.0,3.0,S,,600.0
297,2019-08-03,Vente,"320000,00",23.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,FW,407,,0,1.0,Maison,,139.0,6.0,S,,627.0
298,2019-08-03,Vente en l'état futur d'achèvement,"215000,00",4.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,152,,1,,,,,,,,
299,2019-08-03,Vente en l'état futur d'achèvement,"215000,00",4.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,152,,1,,,,,,,,
300,2019-08-03,Vente en l'état futur d'achèvement,"207777,00",4.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,152,,1,,,,,,,,
